student_id,minor
a85b6036-fcb9-4502-b5d4-02e0cddd580a,"Fine/Studio arts, general"
9e34c915-1fd5-4c55-8e9f-da56d4caae3f,"History, general"
7914c506-22be-4d59-9f53-cd6bf1a01003,
a606787d-8487-4026-b573-aef93f4148c4,Secondary education and teaching
f778c893-e882-403b-a05a-4ca14e4c343a,Spanish language and literature
1ce5733b-12d2-4913-8465-93bd723683f1,German language and literature
96cde550-d76b-41a5-8e1e-e6645d450b59,Biochemistry and molecular biology
91277bb4-8e84-4f16-825c-d36c58c4f926,Spanish language and literature
352769a6-8f14-44a1-941b-f6aefe1c4238,"Economics, general"
352769a6-8f14-44a1-941b-f6aefe1c4238,"Communication, general"
be387622-7a27-41fb-a658-de5a64b20aed,International business/Trade/Commerce
e6dd4d40-c467-4394-bc13-8079fbd03f6c,Neuroscience
0fdacc0a-4d24-4134-8d1f-811abd81bd75,Spanish language and literature
6246c73f-17c2-444f-816c-ec3066168cd1,"Business administration, management and operations, other"
b44d655d-a3a9-441f-92d3-8917f655f5dc,Environmental studies
32529d8a-ba7a-4a83-85e2-f937de4d029c,"Fine/Studio arts, general"
7d1c9db9-e590-4f3a-830b-8169344bcc43,"Fine/Studio arts, general"
32529d8a-ba7a-4a83-85e2-f937de4d029c,Philosophy
7d1c9db9-e590-4f3a-830b-8169344bcc43,Philosophy
87c1f055-a794-4341-9a4d-04df4ff2f025,"Business administration and management, general"
45b978d6-12bf-428f-ad7a-40a90d3d26cc,"Psychology, general"
dfdf0832-ec03-4725-9d26-4866d9cdb4e6,Child development
2919c901-58f0-42fd-a000-f62b3c2f88bd,Clinical nutrition/Nutritionist
b7ffa151-42d1-4d3f-a696-c9d397b431d7,Digital communication and media/Multimedia
a6ee9b18-677c-4a8b-bd75-5fa13447ed48,Computer science
a2ee1c43-f4fb-4ba6-8eaf-2dd1f2510d88,Real estate
224ca431-94f1-4224-b833-76e1e1ec5922,Peace studies and conflict resolution
396bc35e-3f48-41f5-9d77-05b177bd7697,"Public health, other"
396bc35e-3f48-41f5-9d77-05b177bd7697,"Business administration and management, general"
d0f6e1c1-cd14-49d0-acc6-c15b8cfabccf,"Business administration, management and operations, other"
b8436e9f-164c-4091-9586-66d334f0f38e,"Psychology, general"
252312c1-feef-40c7-9cf0-1a956e0673fa,Accounting
47ac3575-dce2-4bfa-af0c-4457b712468f,"Communication, general"
e3e82623-9aa1-4bc5-8517-48fb850d6d02,"Fine/Studio arts, general"
24c49a85-e7ec-4e0b-8ff2-9cf39fea1d7e,"Marketing/Marketing management, general"
c00acf74-b127-4b9d-b9f6-3993e96c00b2,"Psychology, general"
0083707e-6e2d-4234-8b42-b7858db37250,"History, general"
ee07bbd2-1bc5-4847-b79a-7a1eb0061ae1,Organizational leadership
5f777ec8-fbda-4754-b1d8-b38986b43395,"Business administration, management and operations, other"
ae352dcd-b2b5-4d64-90ed-fe21e8085414,Music
b70f743b-f2b9-4216-bc86-0228bc49aa49,Business analytics
d25f22aa-faf3-4d26-aa2c-0d73b27156d8,Organizational leadership
7ec26b3f-af4d-4294-a8f6-75380e59f25b,Sustainability studies
a88f88bd-825f-4787-8a89-a7ebd98d8d14,"Communication, journalism, and related programs, other"
60b9688e-914f-4b91-b122-7e17b772fffa,"Sociology, general"
60b9688e-914f-4b91-b122-7e17b772fffa,"Human development and family studies, general"
f4d174a8-791c-40cd-8d1e-3fd8dfe1684e,Spanish language and literature
5f3bd044-8d7f-48c4-aa3e-8da15552bb81,"Chemistry, other"
0bee50f3-b623-4230-8abb-e3e90ef0d3ae,"Data analytics, general"
e7fe8451-6c9d-49c1-81b0-fc84e05a0ff8,Women's studies
2e9c6c71-03db-4766-863f-4c0cb98e18df,"Business administration and management, general"
65006731-aa8a-4948-b1fa-379bbd72479a,Mass communication/Media studies
ef457449-1d97-489e-b0bf-f8b3fd1c15bf,Spanish language and literature
bb61a512-5eff-4690-b76f-4ea477c3bb5a,"Finance and financial management services, other"
e984fd7c-71d2-4efa-9625-03da6a4936bb,Real estate
e3165eae-f145-4254-8508-36f29e878cb6,Spanish language and literature
e3165eae-f145-4254-8508-36f29e878cb6,"Economics, general"
c74f2e54-32f2-497f-be6b-5745fbcb47d1,"Fine/Studio arts, general"
6a6fdb8c-2c83-47cd-beeb-2ad4c351273b,"Communication, general"
5208adf2-2272-4ce4-ae34-0557c6ec5eb7,"Economics, general"
a3e3d508-5ba7-4c87-9c4e-1ecf3d749438,
351c5e32-d71c-4b58-b4ce-f15eb25f9586,Spanish language and literature
e1c8ba70-061a-4cb9-975e-463e643700c9,Accounting and business/Management
242a3ccf-34b8-49b0-9efe-a4000562f645,"Biology/Biological sciences, general"
9cfab956-088f-4378-b1ef-08d4f3e556fa,"Data analytics, general"
3a496757-db26-4f45-ab3e-ef3b02f87032,"Geology/Earth science, general"
216942ce-2dd2-42c1-8d22-4adf7ff5030e,Entrepreneurship/Entrepreneurial studies
85303a7f-5d47-4d8b-ac15-b69428715c7b,Entrepreneurship/Entrepreneurial studies
276a2507-a2e3-43da-9482-61253d69aa59,French studies
dc826ac5-3c5b-489d-9d56-f1a568712528,"Dance, general"
f7d0fc8a-78ea-4a2e-b97c-d8397468085f,"Fine/Studio arts, general"
442a6f3a-7c02-4b1b-bb86-e30f1bb825e4,"Communication, general"
9f8c41a9-5ad0-4387-bd40-6261c57eb3cd,"Business administration and management, general"
5f74e68f-f6a2-4ea2-b15e-8f61829708bc,"Business administration, management and operations, other"
aa7f9a16-49ee-42e7-91bf-16442c892e40,"Educational leadership and administration, general"
36f92de3-762e-44eb-8a1e-c2ca8fd6aab1,"Entrepreneurial and small business operations, other"
813f3abc-1009-49a8-a6b2-9bdbc0ebe0a3,International business/Trade/Commerce
d58d1990-035b-47f3-a890-97834606c85a,International business/Trade/Commerce
7a2c85f0-6b89-4cf0-8d44-267626b0ae5d,"Psychology, general"
8f156b00-f0ff-4e15-81f4-eca17ed8f015,"Marketing/Marketing management, general"
58e18991-9b61-43b8-940e-ddbc55fb3866,Spanish language and literature
b62f88b6-ff0e-4aa9-b214-b07e437f0358,"Biology/Biological sciences, general"
4ffb11c3-9764-44d0-9bf2-27c93104f5a2,"Business administration, management and operations, other"
2338b52b-3839-43fa-acde-e5bf78a9c995,"Business administration, management and operations, other"
8b4ada4d-70f1-4d32-9039-881856d562fe,Agribusiness/Agricultural business operations
e7548387-9dbc-4185-b0f1-89a77b866d06,"Business administration and management, general"
edf14cc7-7c51-4a05-ad07-ea2fb781e351,
edf68e23-5b45-470d-96af-c75755a08bf2,Music
a4313f71-dc4a-44cc-bc75-deec0b7e1f2a,"Political science and government, general"
fcafeee5-4dcf-4624-9689-5be57f69b2c7,"Sociology, general"
1a6e885f-9158-4901-b5af-a99062c57eae,"Biology/Biological sciences, general"
d3e87c28-bb7f-4e4d-b749-de1dc33976e6,"Biology/Biological sciences, general"
7e323dd2-05f0-47a0-82fe-3a97912d2b1e,Neuroscience
913e6dde-2f68-41c6-a529-c779fa4e532a,"Fine/Studio arts, general"
f04a1592-28c3-4ef4-85e9-28b3719a67ae,Child development
455611a5-38a9-4af4-8b6c-55585fff9ebe,"Anthropology, general"
a2d1ca67-0d0c-47a4-b167-4dfd622d43f1,Tourism and travel services management
881101b8-dc5c-40d3-8966-d7be8d1e42aa,"Psychology, general"
57f5efde-937e-4f1f-8343-0c85e3114184,"Multi-/Interdisciplinary studies, general"
7388dfc9-1bf5-4018-a5a4-1c55df1d1546,"Art history, criticism and conservation"
2f464649-9fb7-4b32-9086-a01966056fde,"General merchandising, sales, and related marketing operations, other"
d81bb738-c9d6-4d66-a3f3-942b86296f4a,Disability studies
cfa37db0-605c-4767-ad68-b9da6f6e7a8d,Neuroscience
14dac20f-623f-4f69-8b01-c2826570af66,"Business administration and management, general"
dd223864-767a-480c-a2f9-1a1054f36dbf,"Fine/Studio arts, general"
739615e5-dc54-43cb-bb5e-53fb263ebbd8,"Psychology, general"
739615e5-dc54-43cb-bb5e-53fb263ebbd8,"Biology/Biological sciences, general"
071d7b27-96f0-4a7c-a59f-7175516c2207,Environmental studies
29ff27f0-b174-4b1e-b427-837c351cf2fa,"Business administration and management, general"
7ba86ffc-f6d9-4753-80dd-3e21d5602618,Legal studies
2214f620-3349-4c57-ab28-0131afb3dc63,Environmental studies
2214f620-3349-4c57-ab28-0131afb3dc63,Environmental health
013d7be3-72b1-418d-9033-68d6f718af44,"Biology/Biological sciences, general"
0c91eb11-f6e6-425a-b03e-7c7666508c83,Jewish/Judaic studies
0c91eb11-f6e6-425a-b03e-7c7666508c83,"Criminal justice and corrections, general"
013d7be3-72b1-418d-9033-68d6f718af44,"Chemistry, general"
183f2280-f1f7-4622-926b-9c2239e1d6e6,Japanese studies
b207e15c-3f4d-4eb8-a378-9d8401327f95,Legal studies
4782c5f0-d9d2-45d1-a1f3-70c969e19531,American sign language (asl)
7cfc1332-6f3f-4652-b5fd-60d37770fc27,Applied linguistics
0ba925a3-8d40-4222-8aad-0eee8a1207d9,"Business administration, management and operations, other"
a8a1733d-8367-4bf0-8b34-1a8917a92571,Spanish language and literature
1e6febe2-b556-4fd1-bf75-1608001c98c4,"Economics, general"
97c1ba61-d3df-4959-a397-190750c70533,"Business administration, management and operations, other"
c017b848-9c38-4500-ab10-783024980e38,"Psychology, general"
75206d19-0b8b-4832-b0a4-f6de301a5f31,Environmental science
ce780e39-bba4-4009-a74c-8b8dbe14e2e2,Music
ce780e39-bba4-4009-a74c-8b8dbe14e2e2,Speech communication and rhetoric
cf3ca9ef-cb4f-4fef-8118-99d305e3b472,
e5c1d831-9419-444e-b257-24a683624e50,"Business administration, management and operations, other"
7fca369f-4459-424b-aff5-bc81ccb43c91,Sustainability studies
7fca369f-4459-424b-aff5-bc81ccb43c91,Spanish language and literature
8836bd13-1d0f-4e11-b6af-e1a5d509829d,Writing
5a8b8bc1-17b2-4dc5-a973-4396930c2433,
91e41574-17aa-4a64-96f5-427f728f01f1,"Hospitality administration/Management, general"
249b478e-6858-415b-91ed-40d2e827846c,Spanish language and literature
c4d21084-18f5-4492-9257-dbc43d6836cb,"Rhetoric and composition/Writing studies, other"
0243bc02-322b-4ea3-a0a8-3f6ccc93aeaf,Rhetoric and composition
4c3527c2-b238-4937-b930-09f6d40a37cf,"Communication and media studies, other"
d52340b8-17a0-4177-a3e3-ba87327c14f6,"Psychology, general"
d52340b8-17a0-4177-a3e3-ba87327c14f6,Accounting
03d291ef-bac2-48c4-bd72-d21a5897f223,
fb296598-8856-47d3-84ed-cf1556f74c95,Digital humanities
e73caa23-359a-4a58-b96f-9b202d2203d5,"Criminal justice and corrections, general"
154655f1-8715-4da7-9b3b-693251364b59,Digital marketing
760f2d2e-0322-444b-bd9c-5aeeffafb50b,
f57bf5d5-fa57-4f32-871d-6e3d85fca475,Spanish language and literature
d9424b64-18c8-47ff-ac42-69a58be84d04,"Finance, general"
d9424b64-18c8-47ff-ac42-69a58be84d04,"Applied mathematics, general"
87022075-34e7-44c2-a705-43bc5d1e3f84,"English language and literature, general"
6a5b9472-a848-428e-ad9b-9114ac020a01,"English language and literature, general"
2500e9c6-72ea-4264-a760-df3f434198ab,"City/Urban, community, and regional planning"
1847808a-d794-4b92-b7f1-34e1291cc15f,"Political science and government, general"
885b90e7-d7c6-414d-9cf6-6d2c46f29ecd,Spanish language and literature
f6d214f4-2886-4080-a655-0d7daedf45ae,"Sociology, general"
adc854f8-1122-4c08-8ec3-42ea5df2943a,Horticultural science
e0ab2afd-2416-437b-a9a4-8384b0625cd5,
2881aa37-a924-49d9-955b-05302749f79c,
67a30f14-2624-4397-ad3a-7adf5bb802f9,"International relations and national security studies, other"
37c265fd-b9d6-4825-b5a0-730b75b6f318,"English language and literature, general"
05f695b9-a849-4e05-bd99-fa0700bb3a89,"Finance, general"
a872ebd2-1ce6-47d0-b94e-8562a00ad19d,"History, general"
a872ebd2-1ce6-47d0-b94e-8562a00ad19d,Spanish language and literature
5203e356-13a4-4b5d-98d2-e2705517cd9e,Music technology
92ca4e5e-2e64-421d-821b-884c6622e3c3,Business analytics
39508844-afe0-4616-bf51-f7d4d4e56234,"History, general"
eb0f9053-4466-464c-a951-596ed92d5097,"Psychology, general"
f9bd4ead-21fb-45d8-816a-32cc8da8bd43,"Marketing/Marketing management, general"
24840c85-f21c-472e-9e44-dd854546ccf4,Theology/Theological studies
0abea54a-9c54-4db2-a5bd-ff28ba97f9eb,Spanish language and literature
6a70193b-0f9e-45e1-bc39-6bcdfda99e4a,"Business administration, management and operations, other"
b4356598-4673-4e90-b92c-7c1e6e051d91,Fashion merchandising
3297bffe-beba-408a-9d29-bdc47f1c2783,"Marketing/Marketing management, general"
0c83987c-14f9-4138-ad17-4df28d1fcf88,"Economics, general"
0c83987c-14f9-4138-ad17-4df28d1fcf88,"Political science and government, general"
a8c8fa43-b029-4a7a-b241-9e44e445996d,Spanish language and literature
1237145d-a3f0-404a-a84a-520030a57861,"Business administration, management and operations, other"
044911a5-9269-464f-8443-2837cf2a44a8,"Psychology, general"
3ecab6b0-6b59-480b-a23d-9d87cd33689d,
b7449500-ca65-4f13-bc25-88a4bd369513,Spanish language and literature
666afbb3-22ac-4314-9bfd-731fa7243ac0,
844b0ac4-4311-40a3-bfaa-680fe7e4a746,Spanish language and literature
28b81d08-594d-49e6-9762-5550acf1928b,"Computer and information sciences,  other"
b40cf512-889b-4f61-b6d8-7ccced082c13,"Computer and information sciences,  other"
dab39542-7121-4059-9513-7a213d23da72,Food science
4b096aad-8d74-4ccf-895a-60637fe2ed80,"History, general"
4b096aad-8d74-4ccf-895a-60637fe2ed80,Sports and exercise
1f14594a-ddd3-4e49-9243-c2dca22eed1e,"Environmental/Natural resources management and policy, other"
1f14594a-ddd3-4e49-9243-c2dca22eed1e,"Political science and government, general"
12c0be96-1290-4942-a4b2-b2c1e4f16ec0,"Business administration, management and operations, other"
442d3524-e930-4732-a54c-f20afaad4816,Spanish language and literature
d83a7b3a-8d37-40ed-a211-3e623e0af2be,"Psychology, general"
68bc0db7-3abe-4a5a-a29d-c57142accdb0,Entrepreneurship/Entrepreneurial studies
9504c678-6af3-4402-b4a2-48e7b1ee50d8,"Psychology, general"
f9899c22-31aa-4825-8f12-d7e16d4e3986,Spanish language and literature
122e42c2-daea-408e-91fa-0930cbab5700,Interior architecture
88fb1c88-80cf-41b7-a50a-ca70f7f9b800,Real estate
ee5143d9-37a2-416c-9825-7ea9ce6e9939,"Anthropology, general"
555a01be-d972-4821-be3e-1d75cf3ba7f7,Mathematics and statistics
10908f84-7386-4454-a1b4-10bdea23d6b4,Spanish language and literature
cb616d4e-9399-43b7-a54c-54f204e9beab,Spanish language and literature
dd6d8cd2-e188-410b-9cd7-b71ada78f7b3,Spanish language and literature
3d58b39a-7363-47ba-9c78-9ee00d61e807,"Political science and government, general"
445fdc36-8bc4-49d8-9334-5ea8c551211f,"Finance, general"
445fdc36-8bc4-49d8-9334-5ea8c551211f,Spanish language and literature
998ea2cb-bcc8-43c6-865c-b5b951ff0c95,Criminal justice/Police science
471d5bad-17d8-450a-90e0-1e91d7a51d14,
f1bcb5bf-5bbf-40f7-9ea7-9af734ad5a87,Spanish language and literature
f1bcb5bf-5bbf-40f7-9ea7-9af734ad5a87,French language and literature
69444d8f-6e1c-4b0b-9da3-34f7225b6ce9,"Marketing/Marketing management, general"
5053f612-7c40-4c8f-b18a-12fc4dcb7bf6,"Political science and government, general"
02a0a43b-c315-4463-83fd-078e85fd3d0a,"Human resources management and services, other"
d1396667-6b2b-4dd9-a478-704d930de4c8,"Communication, general"
f692f1a8-548e-4558-81e0-474428010019,"Political science and government, general"
4b8c6367-e3f0-4d85-b27f-62eb45f2aefe,"Data science, general"
8d265825-feed-404c-91e7-c0bec784aed4,"Finance and financial management services, other"
f88305cf-86f5-4983-807d-8ad280753db5,Fashion/Apparel design
e0bd1908-daf5-438c-bf98-aed9b4ab367d,"Art history, criticism and conservation"
f69d90e9-f711-41f3-9827-1560828b0729,"Sociology, general"
f69d90e9-f711-41f3-9827-1560828b0729,Educational psychology
aa69f8d2-82eb-4935-88d6-a440a6fb26dd,French language and literature
ead00472-1284-4197-8897-d0f20d5a4b95,"Psychology, general"
95587424-c0bf-4960-91bb-6ea56a560eaa,"English language and literature, general"
acc17c15-d2be-4bcc-84cb-243da2b2f1ed,"Psychology, general"
de671138-efd7-4d3b-901f-0f92b6c335b2,Drawing
45688e1b-3f9b-429e-86f8-b974a63af589,American sign language (asl)
d55b6834-17e4-4dca-b5e8-7d5e5831a189,"Communication, general"
d9339057-c629-42b9-bb3e-87c91e449625,French language and literature
dfc15820-a0d8-4e02-aafe-bcab29f6ee80,"Dance, general"
54da2dcc-8123-4594-946b-b1a59d63e9ed,Spanish language and literature
bbc3a48c-65e1-44bf-a660-1a17ff161417,Chinese studies
3deb3326-b4c7-4b69-b478-72528805dedd,
ba9180f0-e038-45df-95c0-0b7fb1fe3d24,Music
a3f7be2a-8637-43ad-8c61-3f0f4fd912bb,"Political science and government, general"
a3f7be2a-8637-43ad-8c61-3f0f4fd912bb,"Finance, general"
08ec7f4f-ff9a-49f9-ab1f-b4f223cfd2c2,"Data analytics, general"
caa3deb4-6999-4cde-a748-e95d4be89cef,"Data analytics, general"
388b892f-33f9-4972-be63-3136d2715fa0,"Business administration, management and operations, other"
12d21d1e-e24b-46ba-8f16-f4daea32c530,"Political science and government, general"
28fa02bd-8290-4ccb-b4a6-13633107a9cd,"Psychology, general"
a3760169-d296-40bb-b62c-ee0202633636,"Psychology, general"
9a95ab83-26ef-4215-8bc1-27a419628e05,Spanish language and literature
855a3e29-3aab-4c53-b153-270292066c62,"Data analytics, general"
8f74edab-bc30-4e0d-ba4b-7507ef66d2e7,Medical/Health humanities
0205c8e0-e0c9-4efd-b8af-e0da98b1927c,Urban studies/Affairs
1fa9f2de-39f6-40f1-ade0-fb2aa35eeb34,"Sociology, general"
76e0e616-1e29-46aa-b299-b59c96801196,"Mathematics, general"
d499eb53-dec8-4c18-be8a-b0602528d9c7,Philosophy
d0171752-4a3e-4fcd-b7e9-65d621d6c767,Philosophy
4498cbdf-c861-4b6d-9a31-c9d4e213ca69,"Communication and media studies, other"
8d236b76-894b-4dfc-8197-fcf5a4b9ca7c,Philosophy
d28f069c-58b3-43ae-b36e-eaa1a2dbc393,Spanish language and literature
a035f104-2eb5-41e9-8297-d4ec835925cd,Spanish language and literature
09830873-3bdd-47e0-b320-12766028b992,Spanish language and literature
5492969a-84f0-46b8-ba39-7a792b656386,Spanish language and literature
b6533320-9fe9-4067-aa83-da0f048afe0e,Spanish language and literature
4a56f885-a9df-4c5f-bd50-9f751b1bb0e9,"Public health, general"
47a608f0-0c97-4b30-834d-7d0f260f795e,"Public health, general"
1c8106f9-cd77-4ce7-a3de-83be12d6a9ad,Applied psychology
206d71ea-8983-432d-a79c-98116d15df1a,Applied psychology
1c8106f9-cd77-4ce7-a3de-83be12d6a9ad,Clinical nutrition/Nutritionist
206d71ea-8983-432d-a79c-98116d15df1a,Clinical nutrition/Nutritionist
094911ea-c5d9-44c4-b398-7d0e4260f086,French language teacher education
1c266322-4559-4cdf-89b0-d45073cf8553,"Business/Commerce, general"
bade5717-29f2-44a9-a973-01f26f21589d,Graphic design
c33443e3-4657-463a-a332-8055938e7753,Spanish language and literature
34ca9eca-ad09-401d-bb20-3f5b45842d79,Computer and information systems security/Auditing/Information assurance
662bb6eb-2364-40db-b8a8-8f8a3f7f498c,Entrepreneurship/Entrepreneurial studies
d72e1d9f-6bd5-4056-b18f-a45884199ef4,"Business, management, marketing, and related support services, other"
39122a61-067b-4d5d-b0cb-d6d6c1bf572b,"Public relations, advertising, and applied communication"
82471c13-403f-4fae-8980-aa2b1428d23b,"Public relations, advertising, and applied communication"
e294bdf4-dd3f-49c8-ad8c-160b77f08034,Spanish language and literature
a37a634f-3938-40de-9bc8-5203fad4ea4f,"Psychology, general"
a37a634f-3938-40de-9bc8-5203fad4ea4f,"Economics, general"
815506ba-ee58-4a27-9bf0-dbf632e444bc,"Management information systems, general"
b9c7c1bf-3f10-43b3-ad0c-2eb688ee268d,"Multi-/Interdisciplinary studies, general"
b9c7c1bf-3f10-43b3-ad0c-2eb688ee268d,Spanish language and literature
b1b25ae5-2cbf-4b6c-ad16-e420dc3f2f63,Spanish language and literature
c09c6cbd-ebe6-428a-80dd-09703b56f680,"Economics, general"
95bc3db0-a873-4fdf-af7b-6fc866d6335a,Spanish language and literature
194f90d5-4a95-46dc-bda0-6282f74575b1,"History, general"
6a4667c2-7032-4f96-9643-2d31ef046df6,Spanish language and literature
0e94ce44-9083-4fa8-9b12-d8bf48826982,Spanish language and literature
0ce1f3df-9996-4889-8333-2b4803cb10b1,Entrepreneurship/Entrepreneurial studies
0ce1f3df-9996-4889-8333-2b4803cb10b1,"Political science and government, general"
dcb4f904-6623-4ad8-8004-30a4d0de6f01,Spanish language and literature
59568a8d-838d-4db1-a324-5b27850813b3,"English language and literature, general"
59568a8d-838d-4db1-a324-5b27850813b3,"Statistics, general"
0bb72e23-8606-47c7-afb9-9317fc466cf5,"Business administration, management and operations, other"
95bc3db0-a873-4fdf-af7b-6fc866d6335a,Pre-law studies
4c36ea89-9cce-4859-8050-2d616e981a91,Spanish language and literature
3b73ca0a-4f01-4ad0-b3fa-ee256b807b80,"Economics, general"
6e28b028-40dc-489e-a06c-98d476ebbfff,Spanish language and literature
df25eca9-82a4-4df4-aadf-9efcb89c6e5e,"English language and literature, general"
15f48d58-c27d-4d81-a465-0bb938804844,"Marketing/Marketing management, general"
391140bf-b41f-455a-904f-ef00fd3a64cf,"Biology/Biological sciences, general"
391140bf-b41f-455a-904f-ef00fd3a64cf,Russian language and literature
86bce6b0-ca76-46ed-91b1-0b67309166c0,"Data analytics, general"
a1919d32-6a57-4077-8507-aa18443160d3,Spanish language and literature
3e63a2e5-185b-461b-97a2-b09f66cad1b7,Spanish language and literature
3e63a2e5-185b-461b-97a2-b09f66cad1b7,Sustainability studies
85b50801-c170-4e26-b83c-355f4f7742d8,"Marketing/Marketing management, general"
85b50801-c170-4e26-b83c-355f4f7742d8,Journalism
2cea1423-f555-452b-98d1-13d435a6335b,"Computer and information sciences,  other"
45ba7b0a-fe48-4c8f-bf82-f9fd106c58bd,"Marketing, other"
79a1646a-e669-4632-bb26-24dbaab2661d,"Marketing, other"
5fd2916a-7d16-4e0d-b8e6-81aa93823cdb,"Construction management, general"
be0eb24c-c6e0-4fac-8931-aad4e5237c71,Creative writing
09d20ca0-b553-4885-80ee-981552bb6a9c,"Business administration and management, general"
ed6a8282-aa57-4341-872b-b7c790c641ce,"Political science and government, general"
cbfb142a-1f7e-446e-9b62-719f5949b2e5,"History, other"
2fa10e54-564d-4291-8240-9d0176629748,"Professional, technical, business, and scientific writing"
7b22cca2-91c6-43d6-8c92-851de9107b77,"Public health, general"
2fa10e54-564d-4291-8240-9d0176629748,Creative writing
1e20ac20-652c-406a-a06a-d1614fa02b04,Spanish language and literature
2fa10e54-564d-4291-8240-9d0176629748,Applied psychology
a3fc8688-bd45-499b-8b56-9a744e7c43fa,"Art/Art studies, general"
7f828d18-9cb1-47d6-8400-3d6ae590008f,French language and literature
5cfb3f6b-23ba-4c1d-b0cc-5abdb014883f,"Psychology, general"
70020eb0-77d0-4c5d-9348-78cbe4d25baa,Graphic design
167f9eb8-f2d6-40bc-a505-b9141b732c71,Spanish language and literature
0b0269ca-cd84-42d5-a631-ac370eac8b5e,"Business administration and management, general"
f6c120dd-a640-4b5c-8108-6171264da2e7,Spanish language and literature
2f291440-4d3e-4011-832c-6e5b7375b2b9,"Business administration, management and operations, other"
76f61d9e-418d-4cc8-9732-48ef5b8d4f3c,Neuroscience
76f61d9e-418d-4cc8-9732-48ef5b8d4f3c,"Biology/Biological sciences, general"
e21fbb21-95bd-434c-8e25-ae382f1ebc63,"Business administration, management and operations, other"
ca44fbf8-4403-4977-8bb4-134ef741ba44,"Communication and media studies, other"
75ae4d13-57b3-4c23-b8ea-f0e41b37b3f4,"English language and literature, general"
113423e7-8a25-44a3-8579-af69dc2b308a,"Economics, general"
113423e7-8a25-44a3-8579-af69dc2b308a,International law and legal studies
3c43a0ee-3a92-4f4b-8e5c-62a3bde82914,"Finance, general"
1afb3960-a08e-4d9c-bc8f-af02ece159ee,"Chemistry, general"
a55f783d-7604-435e-ba5d-6b09f593360b,Spanish language and literature
88acf3be-7171-461e-b502-5f8638993859,Nuclear engineering
bf38aecd-49c3-437e-a7fd-993d964b71e8,Criminology
0badc1cb-f2b0-4042-b068-58ced844ac14,Spanish language and literature
3fe7e1c4-98e2-4c1b-bd71-4a69d6bf0bb7,Spanish language and literature
9430c069-c1e7-43c5-8aa9-4602f6ed53db,Spanish language and literature
5a3257b7-2fee-4a9c-8b98-100b65ce5673,"Chemistry, general"
9a9407ac-e080-42f7-87d6-cc8fadeda254,Spanish language and literature
11f1f853-6483-4a26-b210-48f119f2eb29,Urban studies/Affairs
9cbc833d-1b40-452f-bb39-47ba06575f26,"Economics, general"
9cbc833d-1b40-452f-bb39-47ba06575f26,Accounting
9d918213-6894-4e33-90ce-1f3dd2fd2c26,"Data analytics, general"
2ad98691-0a55-4221-961f-d6eb1da11769,Audiology/Audiologist and speech-language pathology/Pathologist
4198feec-c00f-497d-9b40-3ce2d7aadf6f,Spanish language and literature
9229de0c-45c0-4af5-9e69-53d36352ea0b,"Biology/Biological sciences, general"
b36c72aa-c65d-4823-aa2f-41ac0e9069c4,Spanish language and literature
4504b0c8-b5b8-40a6-8d76-f031d77919ff,"Physics, general"
f09c940c-b1a5-4fb2-833d-7839e3d756a1,
9229de0c-45c0-4af5-9e69-53d36352ea0b,"Education, general"
4198feec-c00f-497d-9b40-3ce2d7aadf6f,"Marketing/Marketing management, general"
9b13e593-e9f0-4d15-b473-f9517181fc9c,
3f294e23-0c8f-48a4-8eb7-ace64d39b523,"Business/Commerce, general"
3f294e23-0c8f-48a4-8eb7-ace64d39b523,Spanish language and literature
5e2c3ddc-40ad-49d4-87ed-9de6a8e67d86,"Psychology, general"
60b5aab7-9ffb-4c45-b1d0-e867ce55795e,"Dance, general"
6a838c82-675a-4662-b193-ad93b7506eb0,Peace studies and conflict resolution
5ba8dddd-412a-4003-8fc7-aea4e4adb9d5,Spanish language and literature
630ddc76-380c-4030-8db6-5f96624793c3,"Chemistry, general"
630ddc76-380c-4030-8db6-5f96624793c3,Medical anthropology
959bbc97-5f2d-4f76-b033-812fd5aa826e,"Business administration, management and operations, other"
ba709314-f980-45ea-82a3-aeb8c2b951f5,"Criminal justice and corrections, general"
8f23cb9e-64a9-4710-99a8-38937712268e,Art
e5a55fdb-5425-4703-b061-4f740dd62099,"Finance, general"
b702c54f-4a76-4cda-a873-9f277f4a6659,Italian studies
b76a84fc-2c22-43fd-9170-13829135c85b,"Marketing/Marketing management, general"
b76a84fc-2c22-43fd-9170-13829135c85b,Entrepreneurship/Entrepreneurial studies
38e325bf-c82d-4e24-9668-91a9afbe9ab4,"English language and literature, general"
0326f58e-c016-4162-82a8-5bd10c32571d,"Business administration, management and operations, other"
6b196d88-f8ad-41c1-9a02-e81d28507268,"Sociology, general"
1667374d-e728-48fe-b882-1d155c66aa5e,"Psychology, general"
1439f2b8-6d5c-4bab-b2e9-bcc3788d31e9,"Fine/Studio arts, general"
d55c5d03-09e1-4984-b43b-ea79c409909e,"Marketing/Marketing management, general"
698b471f-0ccc-40a0-a5d6-5ee1c29282c7,"Psychology, general"
10017a4b-49d0-499c-a2ca-76810ea6021c,
81466ded-6d26-4a6e-97c4-32f8adb4f055,Honors/Regents high school/Secondary diploma program
506b00cf-361a-4c60-a6bc-9a017e23eeb2,"English language and literature, general"
506b00cf-361a-4c60-a6bc-9a017e23eeb2,"Sociology, other"
