student_id,major
5053f612-7c40-4c8f-b18a-12fc4dcb7bf6,Environmental studies
45c511f3-7c59-4c4b-8532-05146ef8077c,Advertising
fff4b1dc-56a9-4d31-a47a-08d8c9cdf11e,"Marketing, other"
564eeddf-521d-47ca-b453-423e084f5946,
e6f17334-62bf-49bc-912f-c512b6321791,Fashion/Apparel design
2d754fe0-6f75-4458-a77a-539d019838cd,Fashion/Apparel design
52c9069c-0801-4e8b-8b47-fdd7ea21bc87,Exercise physiology and kinesiology
75ae4d13-57b3-4c23-b8ea-f0e41b37b3f4,"Psychology, general"
07e75fa4-5f85-4eb1-a35e-161809de832c,"Construction management, general"
d90292f1-c254-4743-a2dd-495a44512d60,"Corrections and criminal justice, other"
aa7f9a16-49ee-42e7-91bf-16442c892e40,Business/Managerial economics
233cb5ed-570b-402d-a545-d849bb49ef44,"Business, management, marketing, and related support services, other"
175b20c9-93ee-4fdd-ad55-1c9b7df652a0,"English language and literature, general"
66d8c728-6a2b-4e90-8400-f428071446aa,"Hospitality administration/Management, other"
03f11bd7-8f95-4515-b549-04a1b0ffedf5,"Liberal arts and sciences, general studies and humanities, other"
b4cc331b-87b2-4d5d-bb98-001346133f7f,"Biology/Biological sciences, general"
abfd6777-123a-47ca-98d1-329571c5afe4,"Marketing/Marketing management, general"
17a2d74c-cff1-4ab2-a7de-b17cfca87e87,"Marketing/Marketing management, general"
2c62776b-024b-4847-9379-bc4ae2e84f47,Accounting
022b76af-6f81-424c-8658-b44daf659fd3,Accounting
92310c0f-6172-45f7-8783-47582e935e23,"English language and literature, general"
8300a391-959c-48d5-bc69-d81441336b11,"English language and literature, general"
5e86a1e4-4559-42d5-9d25-b93c69e15ec8,Criminology
92310c0f-6172-45f7-8783-47582e935e23,"Classics and classical languages, literatures, and linguistics, general"
8300a391-959c-48d5-bc69-d81441336b11,"Classics and classical languages, literatures, and linguistics, general"
c60875a4-0d1f-40bb-8925-bd151c17c945,"Statistics, general"
19e8d652-e812-415d-b268-e2ab3050cd7a,"Computer engineering, general"
ebd07d93-1bf4-4501-8dd9-9401f873c87f,"Psychology, general"
302f14dd-c104-421f-8fd6-9b5207e9d0b5,"Fine/Studio arts, general"
b73105dc-8b90-4052-b664-a38dd725c6de,Business/Managerial economics
849ae876-ce77-4137-8935-718fe098db21,"Applied mathematics, general"
d7a80aea-af87-4c8f-a352-ceaad604cfd6,International relations and affairs
0c83987c-14f9-4138-ad17-4df28d1fcf88,
6a53b83f-0ff8-470e-a6be-b06e0170bf4c,Health professions and related programs
8942065b-6ed2-4c76-aac8-757e51bf547a,"Political science and government, general"
953ff30c-63f5-4487-9c83-6a5ae032bd08,Mechanical engineering
bc4a78a9-cb79-47a1-9171-6050445ae96c,International business/Trade/Commerce
3071c730-a9bb-434b-8e7e-6fbd861a7490,Nuclear engineering
8942065b-6ed2-4c76-aac8-757e51bf547a,Italian language and literature
b9c45942-017d-4f5b-ae18-2de7ff87cf06,"Marketing/Marketing management, general"
113423e7-8a25-44a3-8579-af69dc2b308a,"Political science and government, general"
d9816325-23ab-4e8d-8ccf-624d050baf3e,"Finance, general"
43614671-6dc1-4fc9-9228-a656d442a044,Accounting and business/Management
a8c8fa43-b029-4a7a-b241-9e44e445996d,Accounting
113423e7-8a25-44a3-8579-af69dc2b308a,International relations and affairs
5a81736d-7f41-4fea-85fa-39f5e216b7a4,
e0bccbfd-8cbe-4c5f-939e-332fee6367a5,Nutrition sciences
5bc7e920-7152-4cd7-9012-9ee096db502a,"Mechatronics, robotics, and automation engineering"
97e47273-6d91-44b6-9926-efbbf018038b,Environmental studies
97e47273-6d91-44b6-9926-efbbf018038b,"Political science and government, general"
b1462852-3a29-4e43-bcb7-db8080f4a535,
48b2a053-3fe2-4ec1-94a5-99747da0c40c,"Business administration and management, general"
a4e7fb9f-d878-46de-9ae5-e624f6e8b85b,"Sociology, general"
db98e6e3-bbb7-404a-a884-906d03c81909,
910203ab-399b-452b-ae7b-2455c02e4b2f,"Marketing/Marketing management, general"
ca324928-dd23-4b2a-8d7b-4e2db90692a3,"Computer engineering, general"
44142915-45d1-4c85-a36f-b3a2fc2cb9a3,"Finance, general"
5534acdb-c6e5-4db1-b153-55ebdf3c35e8,"Finance, general"
a0042269-2b04-4240-be3f-a7cb28715636,"Finance, general"
e4ba7925-c27a-4dd5-9b6f-4579c8461015,"Accounting and related services, other"
e4ba7925-c27a-4dd5-9b6f-4579c8461015,"Business administration, management and operations, other"
d20f7bb9-7984-43c7-b8ad-6c35d7d47e71,English/Language arts teacher education
e3e4f81b-9f5c-4652-b75b-531c5ac37663,"Finance, general"
ccf12dd0-de38-4cd4-af0b-a32d99329cae,Sociology and anthropology
c88b50e5-8df9-4c54-8933-89a34e59c4bf,Project management
1d132a74-2bd7-4a63-9538-6927fcdd9d2f,"Business administration, management and operations, other"
7388dfc9-1bf5-4018-a5a4-1c55df1d1546,"Fine/Studio arts, general"
614ae8d9-09a8-4b7f-9509-b517e80bbf3c,"Education, general"
cfa37db0-605c-4767-ad68-b9da6f6e7a8d,"Biology/Biological sciences, general"
a7080616-7675-47c4-8a56-b453aed2efe5,"Civil engineering, general"
3e928ae6-a390-4c91-bc4f-c7871d06e99d,Business/Managerial economics
236e9cd8-0e42-4ec0-952b-9b675ac727d8,Interior design
d1396667-6b2b-4dd9-a478-704d930de4c8,Advertising
54d056b8-63a3-4fe0-8adf-e0663e0bdea8,Health professions and related programs
570d7497-0e1f-4694-9528-985aaed91000,Health professions and related programs
7dd13284-f4c8-4691-831e-f4b6145fcaa2,"Business administration and management, general"
f692f1a8-548e-4558-81e0-474428010019,"Finance, general"
0abea54a-9c54-4db2-a5bd-ff28ba97f9eb,"Psychology, general"
237d2120-0a8b-49e0-8864-44569aafcaac,"Business administration, management and operations, other"
cb80c5f1-c355-46f5-a23d-5a5db26e048d,"Business administration, management and operations, other"
20ef4bdf-bb39-46f4-865a-ea609e2191f4,"Marketing/Marketing management, general"
5d9b88ae-8c2a-4e9a-9545-69d32e7f7d4a,International business/Trade/Commerce
6e8b33a3-5764-4da5-b301-63955417345e,"Liberal arts and sciences, general studies and humanities, other"
e759727e-aa8a-4b82-b3d4-d7062a7d148e,International relations and affairs
23fe7d67-99d2-45e0-b4b4-ac35d95a2096,"Biology/Biological sciences, general"
a92c112b-d644-4688-8fed-2e1f3adc1766,International relations and affairs
8a127fd8-cfac-40b5-b425-6457dce8ebdc,"Fine/Studio arts, general"
72b29eaa-3973-4034-8f32-db2e3ead73bb,"Human resources management/Personnel administration, general"
53b69708-f972-4ad4-a0f6-9636cfcba1b0,"Political science and government, general"
9c941466-c359-4a19-b4a6-a7fd5849d445,"Sociology, other"
6abb153d-bc7a-4925-a49d-47ce59eb44f7,"Sociology, general"
a49bb6a8-8974-4413-bfa7-a29e983dad11,"Sociology, general"
6abb153d-bc7a-4925-a49d-47ce59eb44f7,Legal studies
a49bb6a8-8974-4413-bfa7-a29e983dad11,Legal studies
74282067-71a5-4c3b-abb0-67c2b979ff04,Interior design
4f01273a-4c7d-4c61-aaff-fde76399881a,Art
125a0ad0-252b-491d-b533-cdbbbf737abe,"Accounting and related services, other"
d3a095d8-d0a8-446b-aa15-834c513c7198,"Business administration, management and operations, other"
95587424-c0bf-4960-91bb-6ea56a560eaa,
f52ce0ca-11fe-4a81-9033-60ef8b54b951,
0f6d4e97-0976-4f22-80dd-eb1d25a5733f,"Psychology, general"
e551d126-4611-4df4-bb27-24f1e5c25025,"Biology/Biological sciences, general"
0f6d4e97-0976-4f22-80dd-eb1d25a5733f,"Public health, general"
7c7a2ebd-f7ed-4e52-a283-889a5a3542f6,"Business administration, management and operations, other"
5e951a75-b8fe-4637-bac6-e6ebc63216fe,"Business administration, management and operations, other"
ad452e6a-a091-45b8-bfc8-48ac70b30a4b,"Business administration, management and operations, other"
ad65f4e6-6b50-41d2-b1ec-434f6e02bdd1,"Hispanic and latin american languages, literatures, and linguistics, general"
ad65f4e6-6b50-41d2-b1ec-434f6e02bdd1,"Criminal justice and corrections, general"
7b0105c0-254d-4fde-8756-166a4c2d36e3,Health professions and related programs
e169216c-9dff-4a45-9461-02a62a5f8d4e,"Psychology, general"
4932a8d6-15a1-4ec4-825c-9aa840f56d67,Cinematography and film/Video production
bcff6c1e-281f-441f-92ce-98101913af14,International relations and affairs
d6846955-cfd4-4b57-a9a1-5b3f39455dfa,"Accounting and related services, other"
21eaec8e-596d-439c-9dfd-234af92f7196,International business/Trade/Commerce
d3a713f2-3010-43fe-84eb-bdf6f9dcc311,International business/Trade/Commerce
27c061f6-79c8-452e-8269-c8742cdfba76,
090b8122-4c92-4598-9116-64daefe847c3,"Fine arts and art studies, other"
11ddbd9f-e0c6-4db3-b063-42ad7e6c4b87,
5fa3f531-b52c-469f-b6ad-faf1f8fc388a,Environmental studies
5b5c7d68-c50a-4c34-a3db-30ac277f80eb,"Psychology, general"
37ff1066-fbdd-4af4-8756-86a2c57f0c73,
957c7a84-283b-4bf5-93cf-1455908adfd2,"Public health, general"
8aa94a8b-4597-4b6e-b7b2-4cf4aca05df1,"Biology/Biological sciences, general"
9ab5ac79-83e0-47d2-9d6e-f6fda67ced12,"Sports, kinesiology, and physical education/Fitness, general"
c61450f7-4e87-4a86-9a9e-08505d5a037b,Theatre/Theater
3f6a709a-f67b-409f-817a-f3c0ae37b826,"Finance, general"
1f650315-6f6a-48a1-8da9-92cb3ecac72b,"Education, general"
1f650315-6f6a-48a1-8da9-92cb3ecac72b,"English language and literature, general"
17731eb3-60e0-4d2b-aab1-62f1246b491e,"History, general"
3c7c9f48-6003-41c0-8986-b6b2c0556785,
480a64e5-b267-4da3-8458-c5a160998270,"Business administration, management and operations, other"
de671138-efd7-4d3b-901f-0f92b6c335b2,"Fine/Studio arts, general"
bb76bdaf-e04e-4eba-a1a5-ebe6328e53ea,"Fine/Studio arts, general"
4ce2d166-74b3-4820-a8bd-0b3dc887f324,"History, general"
4ce2d166-74b3-4820-a8bd-0b3dc887f324,American government and politics (united states)
05dbe0bb-312b-4969-9908-9373b12c1053,"Chemistry, general"
05dbe0bb-312b-4969-9908-9373b12c1053,French language and literature
51516cc4-eb00-408c-87c2-bdab78fb9888,Accounting
f769a97e-e562-47e5-8a63-5edaefd2001c,"Economics, general"
1cd2026a-cf40-4823-82a7-6b00dc2789ed,"Fine/Studio arts, general"
c472630b-6f56-4e6f-997b-419a453f2294,Health professions and related programs
af464fb8-920d-4514-a3b3-33e76d4b2327,"Fine/Studio arts, general"
402cf64d-d3a7-47a3-87b4-02dd3714f13e,"Business administration, management and operations, other"
2c4a6b6d-68a7-46ae-9db6-6e8048dfa4f6,"Biology/Biological sciences, general"
c411572f-6acc-46d5-84f7-7b9453987c9d,"Business administration and management, general"
40fbb8af-a994-4947-ba1b-135aa4847037,"Biology/Biological sciences, general"
54be1bc6-20c8-4c99-bda9-07f0874507b8,Criminal justice/Law enforcement administration
4b422e6f-c75c-4999-af94-82334a72c8e4,"Business administration, management and operations, other"
ce267a79-7149-47c1-8fc4-77817d979d87,"Business administration, management and operations, other"
aa9d49de-d2df-483d-b774-4db90ad26bbb,International law and legal studies
03243805-09a7-4089-a15f-c2ae056e8c0b,Ancient/Classical greek language and literature
065bf226-3859-4550-8eaa-19d176f9dcf6,"Psychology, general"
be0eb24c-c6e0-4fac-8931-aad4e5237c71,Journalism
b7686561-95a7-4813-b47b-2de48e179981,International relations and affairs
b7686561-95a7-4813-b47b-2de48e179981,"Political science and government, general"
368f6fa8-24a5-45c9-aac7-0e97ea5ece24,"Biology/Biological sciences, general"
25386554-822b-4289-a6c7-e1dc58955dcf,"Psychology, general"
ca905530-02cb-4c62-b6bb-e8fc6c9844aa,"Sociology, general"
61d4b4d6-0df6-428a-a7c2-cace680d72c8,"Psychology, general"
71318b2f-f176-4b97-818e-46db344506bb,Registered nursing/Registered nurse
ca45b37e-3e02-43a9-916d-6179cf3e48bc,"Psychology, general"
f0403a71-7b21-4ed8-b317-23ad72aaf39a,"Communication, journalism, and related programs, other"
34a589ba-c166-4b7b-867d-3f2e6ff8fcfb,"Communication, journalism, and related programs, other"
ca45b37e-3e02-43a9-916d-6179cf3e48bc,"Fine/Studio arts, general"
61d4b4d6-0df6-428a-a7c2-cace680d72c8,Health professions and related programs
6515eca1-2e08-4373-bb3a-113e2b46b057,"English language and literature, general"
6515eca1-2e08-4373-bb3a-113e2b46b057,"Marketing/Marketing management, general"
e786f392-f36d-41c1-a911-ebdc2e789827,"Biology/Biological sciences, general"
c14907e2-6594-44e2-a849-5de31b2ec4b7,"Business administration, management and operations, other"
8891d16f-55d6-4ca1-9336-6c9f50dadfcd,"Human development and family studies, general"
471176d1-ee0a-4e81-b894-2ae851839d74,"Business administration, management and operations, other"
af00f38a-7a0a-40e7-894e-8b34fb2f8d21,"Business administration, management and operations, other"
183f2280-f1f7-4622-926b-9c2239e1d6e6,Applied linguistics
006df623-2ef5-4736-bf7e-236372b8606d,"Fine/Studio arts, general"
31354dcf-58a3-4795-8176-2c14239cecaa,Criminology
a710f4c8-72d0-4cb6-bd5a-8c2a5fffb3ec,"Business administration, management and operations, other"
034e9667-e45f-46fd-a49e-2d20655169a7,Fashion/Apparel design
7bbc38f5-3dd5-4324-b212-b83987bc8713,"Accounting and related services, other"
b70bbfe3-67d4-467e-80c3-7eb2db1c78a3,Real estate
01529285-9a76-49ba-8f7e-17f3f2b26190,"Business administration and management, general"
4b03ab61-fa49-4e55-9760-01d729678b21,"Civil engineering, general"
8d84dde7-6677-4a74-b655-574d2fb64902,"Marketing/Marketing management, general"
844dc6d0-42a1-4f4b-9f2d-d6bb273c564c,"Marketing/Marketing management, general"
d749930b-2246-47bc-abc9-e1f91cc2a44c,"Business administration and management, general"
6cd4d35f-242c-4b4c-a0b3-382e82549dee,"Finance, general"
cf90b275-0dba-483d-9b97-f3e19ac60894,
cef619e3-e09e-46dc-b5ef-21b8fe626481,"Finance, general"
f5c2e36a-8e0b-4a1a-8178-16494765fac7,"Liberal arts and sciences, general studies and humanities, other"
17f93f9e-b4ed-47d6-a0aa-77b43dc54902,Cultural studies and comparative literature
6b6171db-4978-4615-b0be-f9ad5e486a5e,Forensic chemistry
47d86b02-36e2-46aa-8e30-5c661503ef30,"Marketing, other"
3e97d7d5-6899-4441-863a-7afbe18ff191,"Marketing/Marketing management, general"
0fccb911-92a9-49b0-8483-91b443645f6f,"Marketing/Marketing management, general"
989af1a8-2dc5-498d-976a-ea3deab7e2f6,"Computer and information sciences,  other"
c6ac7a85-008a-43fc-b02e-15fdb68344ae,Health professions and related programs
989af1a8-2dc5-498d-976a-ea3deab7e2f6,"Fine/Studio arts, general"
a30c2680-3c17-42e4-a020-1ec80476763b,International business/Trade/Commerce
a30c2680-3c17-42e4-a020-1ec80476763b,"Finance and financial management services, other"
b491551a-f2ad-4b03-8b79-a90e26aabb17,"Business administration, management and operations, other"
d10e21f9-b26b-4f3f-aa0e-8c5932503e83,"Finance, general"
51739ea3-c8b8-4977-ad2e-d4533261079c,"Psychology, general"
420f29c7-f422-4573-925e-7ea9fc002158,Electrical and computer engineering
225c688d-7640-493e-b429-623e9fad2a79,"Finance, general"
70fd04b7-01b3-4ca2-8031-05b4e86f71a6,"Psychology, general"
70fd04b7-01b3-4ca2-8031-05b4e86f71a6,Criminology
6acfcefb-443e-42d1-b0de-3ee272cca360,"Management information systems and services, other"
b6226684-6680-4b3f-bf46-4424149523b3,Architectural engineering
b6226684-6680-4b3f-bf46-4424149523b3,"Civil engineering, general"
e6610d0f-1716-457d-9536-3088ca2a11c9,Mechanical engineering
4c6ecfa7-ac43-4df8-80bd-7c40567dae4b,Chemical engineering
6182f258-a188-49ca-b1ea-6e15b67b5307,Environmental geosciences
5e7402b2-ae2c-490a-8272-7849f7f09062,"Marketing/Marketing management, general"
6099ca1e-d209-4707-be9b-5cb8d66f97d2,"Psychology, general"
c9f053c5-cc55-485c-885e-6875d0614e79,"Finance, general"
39e6df87-3a6c-487f-a80e-99c53af01b5a,"Business administration, management and operations, other"
35082927-43d4-4917-8551-3c82d5a238fb,Criminal justice/Law enforcement administration
35082927-43d4-4917-8551-3c82d5a238fb,Criminology
f5ea5926-867d-4f21-8d88-db7d498bfdcf,
67246a1c-01ea-47b7-b1b6-b2b6e7de8ee6,"Economics, general"
1400b6b5-942e-4aaf-a992-d9a01d5c7dc5,"Political science and government, general"
53984de6-eb66-45d6-905f-1d1079188c20,"Finance, general"
112404cd-76ea-43e4-ae9e-f43f5f3d8ea1,International relations and affairs
8e5a0b94-b170-4085-929e-77987416b6b4,Social work
5010137c-8f26-4c22-80ef-de026c8aac3e,"Business administration, management and operations, other"
7ee40224-0aed-4cda-b16b-bdc670167367,"Finance, general"
96c26ada-159a-49c0-a422-8106f0c252f2,"Psychology, general"
96c26ada-159a-49c0-a422-8106f0c252f2,"Foreign languages and literatures, general"
0615c6c9-fd37-4093-8af4-b41550bef5e4,"English language and literature, general"
0615c6c9-fd37-4093-8af4-b41550bef5e4,Spanish language and literature
c20c03eb-2273-4f6c-8031-a6f5060d41e8,"Psychology, general"
37bb1787-1e48-4612-93b5-ce7f1addb5a3,"Marketing/Marketing management, general"
8c7a2b83-559f-417e-bab6-95c907b4b85b,"Biomedical sciences, general"
759efc5f-94cd-4018-a914-de6d360484cb,Exercise physiology and kinesiology
883b59db-69b4-49e2-b405-df4a58a90836,"Communication, general"
8e5a0b94-b170-4085-929e-77987416b6b4,Chinese language and literature
5ff29074-21b0-452c-8832-bcb4fce39b89,"Multi-/Interdisciplinary studies, other"
72f20e70-4b7c-4df7-be94-b8130ba9ef79,Fashion/Apparel design
3eb84eed-d38e-4ebd-978c-92d2dbbc0b56,"Finance, general"
bbff7ab6-dd6a-492f-992a-01bc95a2e628,"Business administration, management and operations, other"
5624e03f-b232-4c67-8724-5c2db43ef145,"Education, general"
17cdffb0-266c-42e2-9d4a-6ab6c1f4986b,Nuclear engineering
4f2c8671-5d0e-4fd8-bdd5-2da0767796aa,Secondary education and teaching
4f2c8671-5d0e-4fd8-bdd5-2da0767796aa,French language and literature
bdb66b57-3f5a-49a9-9b7e-41664346d4dd,"Biology/Biological sciences, general"
555ade8e-bead-4ed2-8a52-4c3a5714f288,"Management information systems, general"
fbdede38-5262-4206-8a02-13e7a8ddc2c0,Electrical and computer engineering
0ba410e9-7758-4442-8085-53518009c54c,Exercise science and kinesiology
6b7a8c7f-6a75-4a79-a1b8-df3733eca0f4,Film/Cinema/Media studies
d7defa8d-8e3b-476f-afe8-96dcbcdc85c8,Fashion/Apparel design
ad6c764a-f9d3-4b82-af43-62d4165b01c7,"Biology/Biological sciences, general"
8dca083d-87a7-4274-b8dd-06823592c78d,Creative writing
cc243ff3-8275-45fd-a656-8ee6f26934e2,"Business administration and management, general"
5f4aa78e-1c86-4557-a619-3eb74469c4a5,"Business administration and management, general"
ccf12dd0-de38-4cd4-af0b-a32d99329cae,"Biology/Biological sciences, general"
886ddc36-d334-407e-818a-597238fb5c4d,"Foods, nutrition, and wellness studies, general"
789da676-46e3-4e78-8cd1-bd2c86ccdda5,Accounting
df3f97f0-82d4-4d10-a1b0-d4095aede64b,"Biology/Biological sciences, general"
7bdd2a59-cafe-41fd-a557-eebd98f3b1d1,Accounting
828a90a2-13a1-4cf0-94d7-713eb56778c1,
5ec3c108-a419-4362-aa3f-d52fc19c70d3,"Communication, journalism, and related programs, other"
1152a754-eca2-4e8d-afe8-0ecf6d8a98c4,"Psychology, general"
dfadd726-2dd3-4d82-afcc-795515c9bdf8,"Psychology, general"
2c7645ff-a747-4e13-94a0-1843d1085b2d,"Sociology, general"
90bfe32a-9cc3-4bdd-b440-91d49187f470,Cinematography and film/Video production
90bfe32a-9cc3-4bdd-b440-91d49187f470,Film/Cinema/Media studies
4ffb11c3-9764-44d0-9bf2-27c93104f5a2,"Marketing/Marketing management, general"
2338b52b-3839-43fa-acde-e5bf78a9c995,"Marketing/Marketing management, general"
8b4ada4d-70f1-4d32-9039-881856d562fe,"Marketing/Marketing management, general"
a4313f71-dc4a-44cc-bc75-deec0b7e1f2a,"Psychology, general"
2590df89-70f1-44cb-8e6f-21b1a5e38bc1,Accounting
e1706bec-4df1-40cb-be01-fd502a4f3ade,Music therapy/Therapist
e1706bec-4df1-40cb-be01-fd502a4f3ade,Spanish language and literature
f8bb02a8-e2bd-4a09-95e0-f59dd408b4af,"Sales, distribution, and marketing operations, general"
b98f2b8e-c7d5-473b-bed0-f852d492fcc9,"Marketing, other"
9174e183-1f18-4451-b51d-cf6b8365bce2,"Apparel and textiles, general"
f0a81072-b40f-4333-a2e2-d3f330413c51,"Business administration, management and operations, other"
b5a8499c-64d6-4f16-a7f4-7dcce3499971,"Psychology, general"
f4a0effa-1889-482d-b56f-77980341f8f5,"Business administration, management and operations, other"
85a95557-d4ab-4ce4-bfea-1b92a09a8afe,Biochemistry
6a70193b-0f9e-45e1-bc39-6bcdfda99e4a,
92d22e0a-7b77-46e5-8053-458a3bafbe46,"Fine/Studio arts, general"
58e388c0-f275-43b2-8d69-1d0224740ea3,
aebb7841-5023-4a24-9376-d9ef6a66a461,Chinese language and literature
ead437b7-d3e2-4b48-9695-433cabad63aa,
40c5e2d0-b7c5-4fe7-9695-7a8e5193301f,"International business, trade, and tax law"
66a72d65-e097-4be1-a413-e7ab518bfaff,"Computer and information sciences,  other"
c5438399-c6cf-4a1d-ac0d-5a802a2444e2,"Computer and information sciences,  other"
aebb7841-5023-4a24-9376-d9ef6a66a461,French studies
85a95557-d4ab-4ce4-bfea-1b92a09a8afe,International/Globalization studies
04c86f52-3792-49c6-86a1-aafc86deebc7,Applied engineering
752e87b7-d833-4c97-938e-cdcedef2a840,Fashion/Apparel design
6a015f2c-fefb-4927-942f-527e68d173db,"Finance, general"
7c733060-a459-4d79-8454-afb35e51b97f,Business analytics
720ae67a-a1ce-4289-8291-0acd1029e65c,"Psychology, general"
1bb0b450-2efd-453e-8515-e404bafc619d,Health professions and related programs
1bb0b450-2efd-453e-8515-e404bafc619d,
73cb38a0-fd31-44a4-b9f4-995f29a29c2b,Health professions and related programs
266a6ae7-3db1-42f4-a3e8-ffe3576fc9e1,"Fine/Studio arts, general"
266a6ae7-3db1-42f4-a3e8-ffe3576fc9e1,Spanish language and literature
2920284e-014b-4d9c-b65d-8da8b51c4295,"Marketing/Marketing management, general"
bdaa6bf9-1303-4fb6-acc4-7139e617f922,Geography
678b0aad-b32d-4b09-9b91-225c5eaae28e,"Finance, general"
c227909e-3813-494e-a7d7-25c835e3a512,"Economics, general"
6d1efa51-e82d-487b-a22a-3f8fb16b51b5,"Economics, general"
c227909e-3813-494e-a7d7-25c835e3a512,Spanish language and literature
6d1efa51-e82d-487b-a22a-3f8fb16b51b5,Spanish language and literature
dc49ed1d-b53e-46a7-9a41-466999f6b25c,International relations and affairs
678b0aad-b32d-4b09-9b91-225c5eaae28e,"Economics, general"
9e0a9ed2-16b7-464c-8a97-9b21e6b64a6a,"History, general"
71ab88fb-377b-4fd3-8e6e-f562d924c5ee,"Marketing/Marketing management, general"
c6a69f4d-dc0e-4f98-a452-28032276699f,"Applied mathematics, general"
bb2a03cc-7578-4ffc-81d5-54181bd56d14,Sports and exercise
b4356598-4673-4e90-b92c-7c1e6e051d91,Advertising
ddbf2f64-e1a9-4337-8785-6f2e9884ed71,European history
f568d60b-d5fb-40f3-b614-ba96f41dfe44,European history
f7d2a168-cd88-45eb-93f2-32819738e380,Computer science
2e49ee37-0407-4639-8570-c24b1d4d7310,"Psychology, general"
192ccf9c-112e-473c-bce7-d679798430c0,Biochemistry
192ccf9c-112e-473c-bce7-d679798430c0,"Anthropology, general"
733135ab-235a-4add-a682-20302851390a,Advertising
60c8dcec-69f2-4644-848d-9822283eb783,Advertising
343a54c6-de63-4e38-b6a3-a5c542f144b6,"Education, general"
606d0701-1d55-4616-9a9f-aa58f63e4fb2,General studies
a6cc7a8d-d9af-4f72-9258-ba5fc60331c9,Digital arts
4e9bff16-921a-4ea1-a7c1-460a81479ac1,Accounting
4e9bff16-921a-4ea1-a7c1-460a81479ac1,"Finance, general"
8e17e3a9-368f-4575-995a-aa464eb56f04,"Fine/Studio arts, general"
de2a578d-16c2-4edf-8018-36ba4653845f,Fashion merchandising
bc0cbbde-bc0f-4737-8235-f4ce2b23f992,Health professions and related programs
b8176f95-3ce9-4f39-b683-3311ddc4f4ec,"Finance, general"
c8683107-c328-4a02-a0a2-c10c4bd09a37,"Finance, general"
16772b0b-4059-4dbf-8f6d-1e041249f887,"Economics, general"
16772b0b-4059-4dbf-8f6d-1e041249f887,
4c47e6f9-64df-48fa-8623-cbdbbf8c08a4,"Accounting and related services, other"
0011ba57-2d46-4668-8c72-1eaf471cb369,Fashion/Apparel design
625d846d-af20-4015-873d-937c3d5d73dd,"Biology/Biological sciences, general"
625d846d-af20-4015-873d-937c3d5d73dd,Health professions and related programs
9ebfcaa4-74ef-4c06-a2b1-da085b59decd,"Sociology, general"
6f0659d8-dfa0-4f6a-8060-19d839ee7337,"Accounting and related services, other"
f8cc230d-006d-4c19-859c-450040c50e24,"Psychology, general"
c3a189d7-f391-4210-928e-378bf009717a,"Business administration and management, general"
3a2c29b8-e1ba-47e5-bcce-3aa77faba0b2,Fashion/Apparel design
d4e5b1cf-8db9-4a2e-975d-2a3a63b96703,"Business administration, management and operations, other"
3f2f0044-2c14-422e-8e7e-6f3849b72643,"Finance, general"
c4fc231d-9095-4f56-89d6-b80dfe36d0ce,"Public administration and social service professions, other"
66d96c72-9d79-4175-8eb9-fc0e4e34bcc0,"Computer and information sciences,  other"
1af78a4c-3b04-43c7-92c8-5622da46fe77,"Business administration and management, general"
1af78a4c-3b04-43c7-92c8-5622da46fe77,Sport and fitness administration/Management
ee748297-6bcf-4886-9ca0-a5924e9d05c4,"Business administration and management, general"
90e33fba-f4fd-40de-92bc-47d5a38f763a,"Psychology, general"
6f905e89-fe2a-4adf-85bb-62416e3b02ee,"Business administration, management and operations, other"
649fac55-bf02-453f-bfc4-80590ee7e1b3,"Business administration, management and operations, other"
7d11cd0b-be03-4f12-8a39-15076249f8ac,"Political science and government, general"
740858be-4233-40e0-85c7-365cc9e2181f,"Political science and government, general"
205357e1-0bc5-4e6f-956c-46d044917dee,Accounting
205357e1-0bc5-4e6f-956c-46d044917dee,"Economics, general"
2cb6c325-4048-4bb8-87c7-091a05fc95d6,"Finance, general"
a07846b0-25b5-4fb8-97bd-756f622501be,"Computer and information sciences,  other"
d7a490bf-9b88-4687-b8e7-029921ea4966,"Anthropology, general"
cf8815cf-f71e-4919-8126-2e7a15b1ec2b,"Marketing/Marketing management, general"
2ed2a681-75a1-4d41-8da7-ea69eb1fd2b2,Journalism
f12fb535-b243-4854-960b-6845ef6d3b94,General studies
186bfbac-fee5-4639-a539-2123f7c815c3,"Classics and classical languages, literatures, and linguistics, general"
186bfbac-fee5-4639-a539-2123f7c815c3,"East asian languages, literatures, and linguistics, general"
b96ade97-456d-45ee-a0ee-50ab4cd45a2c,Writing
0b3b746d-2362-4438-bad8-b11d3193d976,"Marketing/Marketing management, general"
3180b428-7f88-465a-92d2-66151fbcfc37,"Business administration and management, general"
1f012c17-4612-4953-b9e6-6c27c423090c,"International relations and national security studies, other"
3530d88b-abb3-4301-b77e-9706ad54caf2,"Human development and family studies, general"
7b2d81cc-ace8-42d9-b692-9e874baa9ab5,Health professions and related programs
8cf90d03-94b0-44a0-bb44-7a08bd58159d,"Dramatic/Theatre arts and stagecraft, other"
87b59f21-582d-4ff9-954a-0b6ed4181269,International relations and affairs
417bbfab-1e29-4428-94dc-125ef237d7f5,"Business administration and management, general"
05548bcd-7a11-4839-85cf-0587787b7d0b,"Biology/Biological sciences, general"
8d236b76-894b-4dfc-8197-fcf5a4b9ca7c,Biotechnology
